Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type,Engagement Rate
2/28/2023 11:45,DOTA2,TWITTER,Community Engagement ,2364,110,Photo,
2/28/2023 11:28,DOTA2,TWITTER,N/A ,4076,141,Text,
2/28/2023 10:15,General ,INSTAGRAM,Community Engagement ,23547,2322,Photo,9.861128806
2/28/2023 10:00,General ,INSTAGRAM,Evergreen ,9115,96,Video,1.053208996
2/28/2023 10:00,General ,TIKTOK_BUSINESS,Evergreen ,1287,50,Video,3.885003885
2/28/2023 10:00,General ,TWITTER,Community Engagement ,21451,251,Photo,1.17010862
2/28/2023 10:00,General ,YOUTUBE,Evergreen ,588,26,Video,4.421768707
2/28/2023 10:00,General ,FBPAGE,Community Engagement ,11902,1006,Photo,8.452360948
2/28/2023 8:28,DOTA2,TWITTER,N/A ,287,12,Text,
2/28/2023 8:26,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/28/2023 8:25,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/28/2023 8:07,DOTA2,TWITTER,N/A ,261,0,Text,
2/28/2023 8:05,DOTA2,TWITTER,Community Engagement ,9746,710,Photo,
2/28/2023 8:04,General ,FBPAGE,Community Engagement ,35712,10644,Photo,29.80510753
2/28/2023 7:13,DOTA2,TWITTER,N/A ,1650,92,Photo,
2/28/2023 5:18,DOTA2,TWITTER,Community Engagement ,13350,2164,Photo,
2/28/2023 5:18,General ,FBPAGE,Community Engagement ,57330,32380,Photo,56.48002791
2/28/2023 5:18,General ,FBPAGE,Community Engagement ,28665,16190,Photo,56.48002791
2/28/2023 5:18,General ,FBPAGE,Community Engagement ,28665,16190,Photo,56.48002791
2/27/2023 18:09,General ,TWITTER,N/A ,0,0,Link,#DIV/0!
2/27/2023 17:42,General ,TWITTER,Community Engagement ,4087,193,Text,4.722290188
2/27/2023 17:41,General ,TWITTER,N/A ,0,0,Text,#DIV/0!
2/27/2023 13:55,DOTA2,TWITTER,Community Engagement ,11594,1805,Video,
2/27/2023 13:55,General ,FBPAGE,Community Engagement ,52268,19572,Video,37.44547333
2/27/2023 13:30,General ,INSTAGRAM,Evergreen ,31158,1162,Video,3.729379293
2/27/2023 13:30,General ,TIKTOK_BUSINESS,Evergreen ,1210,22,Video,1.818181818
2/27/2023 13:30,General ,YOUTUBE,Evergreen ,303,11,Video,3.630363036
2/27/2023 8:30,DOTA2,TWITTER,N/A ,896,24,Text,
2/27/2023 7:58,General ,INSTAGRAM,Evergreen ,32375,1014,Video,3.132046332
2/27/2023 7:57,General ,TIKTOK_BUSINESS,Evergreen ,1277,66,Video,5.168363352
2/27/2023 7:57,General ,YOUTUBE,Evergreen ,265,16,Video,6.037735849
2/27/2023 6:47,DOTA2,TWITTER,N/A ,980,28,Text,
2/26/2023 20:55,DOTA2,TWITTER,N/A ,373,7,Text,
2/26/2023 20:48,General ,FBPAGE,Community Engagement ,48847,25186,Photo,51.56099658
2/26/2023 20:37,DOTA2,TWITTER,N/A ,7603,382,Text,
2/26/2023 18:32,General ,TWITTER,Community Engagement ,21015,215,Photo,1.023078753
2/26/2023 17:10,General ,TWITTER,Community Engagement ,15845,46,Photo,0.290312401
2/26/2023 16:40,General ,TWITTER,Community Engagement ,408,7,Video,1.715686275
2/26/2023 16:34,General ,TWITTER,Community Engagement ,26417,469,Video,1.77537192
2/26/2023 16:32,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/26/2023 16:31,General ,INSTAGRAM,Community Engagement ,9415,117,Video,1.242697823
2/26/2023 11:00,General ,INSTAGRAM,Evergreen ,11697,177,Video,1.513208515
2/26/2023 11:00,General ,TWITTER,Community Engagement ,27512,1242,Video,4.514393719
2/26/2023 11:00,General ,TIKTOK_BUSINESS,Evergreen ,1626,69,Video,4.243542435
2/26/2023 11:00,General ,YOUTUBE,Evergreen ,596,24,Video,4.026845638
2/26/2023 10:06,DOTA2,TWITTER,N/A ,0,0,Text,
2/26/2023 9:36,DOTA2,TWITTER,N/A ,323,4,Text,
2/26/2023 9:33,DOTA2,TWITTER,N/A ,379,5,Text,
2/26/2023 9:25,DOTA2,TWITTER,N/A ,2365,108,Text,
2/26/2023 9:22,DOTA2,TWITTER,Community Engagement ,4631,344,Photo,
2/26/2023 9:22,General ,FBPAGE,Community Engagement ,39490,9650,Photo,24.43656622
2/26/2023 9:14,General ,INSTAGRAM,Community Engagement ,10325,0,Photo,0
2/26/2023 9:14,DOTA2,TWITTER,N/A ,648,9,Text,
2/26/2023 9:13,DOTA2,TWITTER,N/A ,1005,26,Text,
2/26/2023 9:12,General ,TWITTER,Community Engagement ,1569,167,Text,10.64372212
2/26/2023 9:12,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/26/2023 9:11,DOTA2,TWITTER,Community Engagement ,39432,1098,Photo,
2/26/2023 9:11,General ,FBPAGE,Community Engagement ,56192,13905,Photo,24.74551538
2/26/2023 9:10,General ,INSTAGRAM,Community Engagement ,33657,2202,Photo,6.542472591
2/26/2023 9:10,General ,TWITTER,Community Engagement ,60313,839,Photo,1.391076551
2/26/2023 9:10,General ,FBPAGE,Community Engagement ,19545,1137,Photo,5.817344589
2/26/2023 9:09,General ,FBPAGE,Community Engagement ,19262,1682,Photo,8.732218877
2/26/2023 9:09,General ,TWITTER,Community Engagement ,23858,376,Photo,1.575991282
2/26/2023 9:08,DOTA2,TWITTER,Community Engagement ,3539,246,Photo,
2/26/2023 9:08,General ,FBPAGE,Community Engagement ,40128,8674,Photo,21.61582935
2/26/2023 8:38,General ,TWITTER,Community Engagement ,18585,945,Video,5.084745763
2/26/2023 8:37,General ,FBPAGE,Community Engagement ,29979,6142,Video,20.48767471
2/26/2023 8:36,General ,FBPAGE,Community Engagement ,42542,10687,Photo,25.12105684
2/26/2023 8:36,DOTA2,TWITTER,Community Engagement ,5613,549,Photo,
2/26/2023 8:24,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/26/2023 8:23,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/26/2023 8:23,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/26/2023 8:23,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/26/2023 8:23,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/26/2023 8:12,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/26/2023 8:08,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/26/2023 8:05,DOTA2,TWITTER,N/A ,2920,58,Text,
2/26/2023 7:50,General ,TWITTER,Community Engagement ,15905,165,Photo,1.03740962
2/26/2023 7:50,General ,FBPAGE,Community Engagement ,11189,1100,Photo,9.8310841
2/26/2023 7:48,DOTA2,TWITTER,Community Engagement ,3211,218,Photo,
2/26/2023 7:48,General ,FBPAGE,Community Engagement ,40767,9021,Photo,22.12819192
2/26/2023 7:07,DOTA2,TWITTER,N/A ,280,2,Text,
2/26/2023 7:03,General ,FBPAGE,N/A ,0,0,Link,#DIV/0!
2/26/2023 7:03,General ,TWITTER,Community Engagement ,12764,65,Photo,0.509244751
2/26/2023 7:03,General ,FBPAGE,Community Engagement ,11374,477,Photo,4.193775277
2/26/2023 7:03,General ,FBPAGE,Community Engagement ,22467,2438,Photo,10.85147105
2/26/2023 7:03,DOTA2,TWITTER,Community Engagement ,1699,72,Photo,
2/26/2023 6:38,DOTA2,TWITTER,N/A ,589,16,Text,
2/26/2023 6:37,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/26/2023 6:35,DOTA2,TWITTER,N/A ,375,9,Text,
2/26/2023 6:32,General ,FBPAGE,N/A ,0,0,Photo,#DIV/0!
2/26/2023 6:32,DOTA2,TWITTER,N/A ,1184,26,Photo,
2/26/2023 6:31,DOTA2,TWITTER,Community Engagement ,6165,795,Video,
2/26/2023 6:31,General ,FBPAGE,Community Engagement ,31993,8775,Video,27.42787485
2/26/2023 6:00,General ,INSTAGRAM,Community Engagement ,29248,2551,Photo,8.721963895
2/26/2023 6:00,General ,FBPAGE,Community Engagement ,18181,813,Photo,4.471701227
2/26/2023 6:00,General ,TWITTER,Community Engagement ,16867,190,Photo,1.126459951
2/25/2023 14:29,General ,TWITTER,Community Engagement ,18845,161,Photo,0.854338021
2/25/2023 14:21,DOTA2,TWITTER,N/A ,1968,72,Photo,
2/25/2023 14:08,CSGO,TWITTER,Community Engagement ,6519,82,Link,
2/25/2023 14:00,General ,TIKTOK_BUSINESS,Evergreen ,613,45,Video,7.340946166
2/25/2023 13:57,DOTA2,TWITTER,N/A ,11063,517,Text,
2/25/2023 13:47,DOTA2,TWITTER,N/A ,626,19,Text,
2/25/2023 13:45,CSGO,TWITTER,N/A ,145,5,Text,
2/25/2023 13:45,CSGO,TWITTER,N/A ,0,0,Link,
2/25/2023 13:35,General ,FBPAGE,Community Engagement ,15165,2723,Photo,17.95581932
2/25/2023 13:35,General ,TWITTER,Community Engagement ,18297,190,Photo,1.038421599
2/25/2023 13:34,DOTA2,TWITTER,Community Engagement ,3220,181,Photo,
2/25/2023 13:34,General ,FBPAGE,Community Engagement ,40567,9013,Photo,22.217566
2/25/2023 13:30,DOTA2,TWITTER,N/A ,1888,90,Text,
2/25/2023 13:26,DOTA2,TWITTER,N/A ,1429,33,Video,
2/25/2023 13:08,DOTA2,TWITTER,N/A ,1055,29,Text,
2/25/2023 13:06,General ,TWITTER,Community Engagement ,11989,39,Photo,0.32529819
2/25/2023 13:05,DOTA2,TWITTER,N/A ,1030,21,Text,
2/25/2023 12:33,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/25/2023 12:32,DOTA2,TWITTER,Community Engagement ,2035,89,Text,
2/25/2023 12:32,General ,FBPAGE,Community Engagement ,28117,4739,Text,16.85457197
2/25/2023 12:31,General ,TWITTER,Community Engagement ,434,24,Text,5.529953917
2/25/2023 12:31,General ,TWITTER,Community Engagement ,20093,127,Text,0.632060917
2/25/2023 12:17,General ,TWITTER,N/A ,0,0,Photo,#DIV/0!
2/25/2023 12:02,DOTA2,TWITTER,Community Engagement ,1157,35,Text,
2/25/2023 12:02,General ,FBPAGE,Community Engagement ,31031,5382,Text,17.34394638
2/25/2023 11:43,DOTA2,TWITTER,N/A ,1473,38,Text,
2/25/2023 11:38,DOTA2,TWITTER,Community Engagement ,1574,73,Photo,
2/25/2023 11:38,General ,FBPAGE,Community Engagement ,27684,5294,Photo,19.12295911
2/25/2023 11:38,General ,TWITTER,Community Engagement ,35565,247,Photo,0.694503023
2/25/2023 11:38,General ,FBPAGE,Community Engagement ,13824,684,Photo,4.947916667
2/25/2023 11:08,General ,TWITTER,N/A ,0,0,Text,#DIV/0!
2/25/2023 11:07,CSGO,TWITTER,Community Engagement ,115,7,Text,
2/25/2023 11:07,CSGO,TWITTER,N/A ,0,0,Link,
2/25/2023 10:00,General ,TWITTER,Community Engagement ,24152,148,Text,0.612785691
2/25/2023 10:00,General ,TWITTER,Community Engagement ,452337,6994,Photo,1.54619233
2/25/2023 9:23,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/25/2023 9:21,DOTA2,TWITTER,N/A ,838,57,Text,
2/25/2023 9:19,General ,TWITTER,Community Engagement ,27345,625,Photo,2.285609801
2/25/2023 9:19,DOTA2,TWITTER,Community Engagement ,7542,667,Photo,
2/25/2023 9:19,General ,FBPAGE,Community Engagement ,53986,16777,Photo,31.07657541
2/25/2023 9:17,General ,FBPAGE,Community Engagement ,16110,2375,Photo,14.74239603
2/25/2023 9:01,General ,INSTAGRAM,Evergreen ,11582,134,Video,1.156967709
2/25/2023 9:00,General ,TIKTOK_BUSINESS,Evergreen ,293,5,Video,1.706484642
2/25/2023 9:00,Content Creators,YOUTUBE,Evergreen ,12,1,Video,
2/25/2023 8:57,DOTA2,TWITTER,N/A ,602,38,Photo,
2/25/2023 8:54,DOTA2,TWITTER,N/A ,0,0,Photo,
2/25/2023 8:53,DOTA2,TWITTER,N/A ,3841,338,Photo,
2/25/2023 8:09,DOTA2,TWITTER,Community Engagement ,3246,227,Text,
2/25/2023 8:09,General ,FBPAGE,Community Engagement ,26404,5311,Text,20.11437661
2/25/2023 8:09,General ,TWITTER,Community Engagement ,36885,963,Photo,2.610817405
2/25/2023 8:09,General ,FBPAGE,Community Engagement ,22779,2809,Photo,12.33153343
2/25/2023 7:54,DOTA2,TWITTER,N/A ,0,0,Photo,
2/25/2023 7:49,DOTA2,TWITTER,Community Engagement ,2029,246,Video,
2/25/2023 7:49,General ,FBPAGE,Community Engagement ,19179,3391,Video,17.6807967
2/25/2023 7:05,General ,FBPAGE,N/A ,0,0,Link,#DIV/0!
2/25/2023 7:03,General ,FBPAGE,Community Engagement ,34297,4461,Photo,13.00696854
2/25/2023 7:03,DOTA2,TWITTER,Community Engagement ,1235,56,Photo,
2/25/2023 7:03,CSGO,TWITTER,Community Engagement ,4375,219,Text,
2/25/2023 7:01,General ,TWITTER,Community Engagement ,13987,180,Photo,1.286909273
2/25/2023 7:01,General ,FBPAGE,Community Engagement ,13669,470,Photo,3.43843734
2/25/2023 6:46,CSGO,TWITTER,Community Engagement ,7994,655,Photo,
2/25/2023 6:26,General ,FBPAGE,Community Engagement ,22880,1997,Photo,8.728146853
2/25/2023 6:26,DOTA2,TWITTER,Community Engagement ,2083,111,Photo,
2/25/2023 6:04,CSGO,TWITTER,N/A ,0,0,Video,
2/25/2023 5:40,CSGO,TWITTER,N/A ,0,0,Photo,
2/25/2023 5:38,CSGO,TWITTER,Community Engagement ,6102,54,Photo,
2/25/2023 4:31,CSGO,TWITTER,Community Engagement ,2087,46,Photo,
2/25/2023 3:37,CSGO,TWITTER,Community Engagement ,17148,2408,Video,
2/25/2023 3:31,CSGO,TWITTER,Community Engagement ,8327,159,Photo,
2/24/2023 16:50,General ,TWITTER,Community Engagement ,15535,223,Photo,1.435468297
2/24/2023 16:37,General ,FBPAGE,N/A ,35237,9562,Photo,27.13624883
2/24/2023 16:36,General ,TWITTER,Community Engagement ,18874,269,Photo,1.425241072
2/24/2023 16:36,DOTA2,TWITTER,N/A ,2007,127,Photo,
2/24/2023 16:36,General ,TWITTER,Community Engagement ,13536,135,Video,0.997340426
2/24/2023 16:30,General ,TWITTER,Community Engagement ,14152,122,Photo,0.862068966
2/24/2023 16:03,DOTA2,TWITTER,N/A ,631,26,Video,
2/24/2023 16:01,General ,TWITTER,Community Engagement ,3273,301,Video,9.196455851
2/24/2023 15:59,General ,TWITTER,N/A ,0,0,Video,#DIV/0!
2/24/2023 15:57,General ,TWITTER,Community Engagement ,31147,220,Photo,0.706328057
2/24/2023 15:56,General ,TWITTER,Community Engagement ,12409,243,Video,1.958256104
2/24/2023 15:55,General ,FBPAGE,N/A ,27321,2001,Photo,7.324036455
2/24/2023 15:14,DOTA2,TWITTER,N/A ,592,22,Text,
2/24/2023 15:08,DOTA2,TWITTER,N/A ,29,2,Text,
2/24/2023 15:07,DOTA2,TWITTER,N/A ,596,27,Text,
2/24/2023 15:06,DOTA2,TWITTER,N/A ,701,29,Text,
2/24/2023 15:05,DOTA2,TWITTER,N/A ,530,8,Text,
2/24/2023 14:54,DOTA2,TWITTER,N/A ,943,82,Text,
2/24/2023 14:52,DOTA2,TWITTER,Community Engagement ,19759,903,Photo,
2/24/2023 14:52,General ,FBPAGE,Community Engagement ,49902,18792,Text,37.65780931
2/24/2023 14:51,General ,FBPAGE,Community Engagement ,32161,5047,Photo,15.69292
2/24/2023 14:51,General ,TWITTER,Community Engagement ,36613,920,Photo,2.512768689
2/24/2023 14:34,DOTA2,TWITTER,N/A ,0,0,Text,
2/24/2023 14:30,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/24/2023 14:27,DOTA2,TWITTER,Community Engagement ,3040,201,Photo,
2/24/2023 14:27,General ,FBPAGE,Community Engagement ,50770,10377,Photo,20.43923577
2/24/2023 14:22,DOTA2,TWITTER,N/A ,0,0,Text,
2/24/2023 14:22,DOTA2,TWITTER,N/A ,0,0,Text,
2/24/2023 14:19,DOTA2,TWITTER,N/A ,498,18,Text,
2/24/2023 14:09,DOTA2,TWITTER,N/A ,88,10,Photo,
2/24/2023 14:00,General ,YOUTUBE,Evergreen ,755,36,Video,4.768211921
2/24/2023 13:47,DOTA2,TWITTER,N/A ,4964,402,Text,
2/24/2023 13:46,General ,TWITTER,Community Engagement ,1140,101,Text,8.859649123
2/24/2023 13:46,General ,TWITTER,Community Engagement ,26480,2150,Video,8.119335347
2/24/2023 13:46,DOTA2,TWITTER,N/A ,1090,49,Text,
2/24/2023 13:45,General ,TWITTER,N/A ,0,0,Photo,#DIV/0!
2/24/2023 13:44,DOTA2,TWITTER,Community Engagement ,23560,1227,Photo,
2/24/2023 13:44,General ,FBPAGE,Community Engagement ,57621,15025,Photo,26.07556273
2/24/2023 12:55,DOTA2,TWITTER,N/A ,1857,78,Text,
2/24/2023 12:46,General ,TWITTER,Community Engagement ,1501,44,Video,2.931379081
2/24/2023 12:41,DOTA2,TWITTER,Community Engagement ,2594,297,Photo,
2/24/2023 12:41,General ,FBPAGE,Community Engagement ,37817,8336,Photo,22.04299654
2/24/2023 12:24,General ,FBPAGE,Community Engagement ,27925,6998,Photo,25.05998209
2/24/2023 12:24,DOTA2,TWITTER,Community Engagement ,1797,138,Photo,
2/24/2023 12:24,General ,FBPAGE,Community Engagement ,16900,908,Photo,5.372781065
2/24/2023 12:24,General ,TWITTER,Community Engagement ,10532,82,Photo,0.778579567
2/24/2023 12:16,General ,TWITTER,Community Engagement ,1542,27,Video,1.750972763
2/24/2023 12:06,General ,INSTAGRAM,Evil Exhibited ,150,0,Video,0
2/24/2023 12:00,General ,TIKTOK_BUSINESS,Evil Exhibited ,286,11,Video,3.846153846
2/24/2023 12:00,Valorant,YOUTUBE,Evil Exhibited ,35,5,Video,
2/24/2023 11:46,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text,
2/24/2023 11:38,Valorant,YOUTUBE,Evil Exhibited ,0,0,Video,
2/24/2023 11:38,Valorant,YOUTUBE,Evil Exhibited ,0,0,Video,
2/24/2023 11:38,Valorant,YOUTUBE,Evil Exhibited ,0,0,Video,
2/24/2023 11:38,Valorant,YOUTUBE,Evil Exhibited ,0,0,Video,
2/24/2023 11:38,Valorant,YOUTUBE,Evil Exhibited ,0,0,Video,
2/24/2023 11:38,Valorant,YOUTUBE,Evil Exhibited ,0,0,Video,
2/24/2023 11:38,Valorant,YOUTUBE,Evil Exhibited ,0,0,Video,
2/24/2023 11:23,General ,TWITTER,Evil Exhibited ,408,14,Text,3.431372549
2/24/2023 11:11,General ,TWITTER,Evil Exhibited ,528,21,Text,3.977272727
2/24/2023 11:07,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/24/2023 11:07,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/24/2023 11:06,General ,INSTAGRAM,Community Engagement ,7503,136,Video,1.81260829
2/24/2023 11:01,General ,TWITTER,Evil Exhibited ,27942,1586,Video,5.676043232
2/24/2023 9:53,Valorant,YOUTUBE,Evil Exhibited ,331,22,Video,
2/24/2023 9:25,DOTA2,TWITTER,N/A ,301,5,Text,
2/24/2023 9:14,General ,TWITTER,Community Engagement ,12597,108,Photo,0.857346987
2/24/2023 9:14,General ,FBPAGE,Community Engagement ,16072,3837,Photo,23.87381782
2/24/2023 9:12,DOTA2,TWITTER,Community Engagement ,5484,362,Photo,
2/24/2023 9:12,General ,FBPAGE,Community Engagement ,31182,9947,Photo,31.899814
2/24/2023 9:09,General ,TWITTER,Community Engagement ,10677,68,Text,0.63688302
2/24/2023 9:03,DOTA2,TWITTER,Community Engagement ,2033,85,Text,
2/24/2023 9:03,General ,FBPAGE,Community Engagement ,25731,5144,Text,19.99145
2/24/2023 9:00,General ,INSTAGRAM,Evil Exhibited ,1987,10,Video,0.503271263
2/24/2023 9:00,General ,TIKTOK_BUSINESS,Evil Exhibited ,327,13,Video,3.975535168
2/24/2023 9:00,General ,YOUTUBE,Evil Exhibited ,193,5,Video,2.590673575
2/24/2023 8:59,General ,TWITTER,Community Engagement ,8430,315,Video,3.736654804
2/24/2023 8:59,General ,FBPAGE,Community Engagement ,33597,6481,Video,19.29041283
2/24/2023 8:31,DOTA2,TWITTER,N/A ,2888,565,Photo,
2/24/2023 7:55,General ,FBPAGE,Community Engagement ,18722,1484,Photo,7.926503579
2/24/2023 7:55,General ,TWITTER,Community Engagement ,14214,266,Photo,1.8713944
2/24/2023 7:54,General ,FBPAGE,Community Engagement ,37544,7176,Photo,19.11357341
2/24/2023 7:54,DOTA2,TWITTER,Community Engagement ,1595,48,Text,
2/24/2023 7:50,DOTA2,TWITTER,Community Engagement ,2128,212,Video,
2/24/2023 7:50,General ,FBPAGE,Community Engagement ,11498,2045,Video,17.78570186
2/24/2023 7:27,General ,FBPAGE,Community Engagement ,20031,2200,Text,10.98297639
2/24/2023 7:25,DOTA2,TWITTER,N/A ,2296,83,Photo,
2/24/2023 7:18,DOTA2,TWITTER,N/A ,1030,42,Photo,
2/24/2023 7:17,General ,FBPAGE,N/A ,0,0,Link,#DIV/0!
2/24/2023 7:16,General ,FBPAGE,Community Engagement ,27720,2946,Photo,10.62770563
2/24/2023 7:05,General ,FBPAGE,Community Engagement ,13855,487,Photo,3.514976543
2/24/2023 7:05,General ,TWITTER,Community Engagement ,10256,66,Photo,0.643525741
2/24/2023 6:09,General ,FBPAGE,Community Engagement ,12210,2035,Photo,16.66666667
2/24/2023 6:09,General ,FBPAGE,Community Engagement ,12210,2035,Photo,16.66666667
2/24/2023 6:09,General ,FBPAGE,Community Engagement ,24420,4068,Photo,16.65847666
2/24/2023 6:09,DOTA2,TWITTER,Community Engagement ,1976,133,Photo,
2/24/2023 4:52,DOTA2,TWITTER,Community Engagement ,5919,331,Video,
2/24/2023 4:52,General ,FBPAGE,Community Engagement ,17888,3284,Video,18.35867621
2/24/2023 3:00,General ,INSTAGRAM,Community Engagement ,28515,2259,Photo,7.922146239
2/23/2023 19:19,General ,YOUTUBE,N/A ,0,0,Text,#DIV/0!
2/23/2023 18:43,General ,TWITTER,Community Engagement ,2556,211,Photo,8.255086072
2/23/2023 18:39,General ,TWITTER,Community Engagement ,1223,39,Text,3.188879804
2/23/2023 18:32,General ,TWITTER,Community Engagement ,19849,479,Photo,2.41321981
2/23/2023 18:32,DOTA2,TWITTER,N/A ,1638,51,Photo,
2/23/2023 18:32,General ,FBPAGE,N/A ,27373,3815,Photo,13.93709129
2/23/2023 18:31,General ,INSTAGRAM,Community Engagement ,5343,0,Photo,0
2/23/2023 18:24,General ,TWITTER,Community Engagement ,34367,855,Photo,2.487851718
2/23/2023 18:14,General ,INSTAGRAM,N/A ,5658,0,Video,0
2/23/2023 18:10,General ,INSTAGRAM,Community Engagement ,6227,0,Photo,0
2/23/2023 18:08,DOTA2,TWITTER,N/A ,2028,103,Text,
2/23/2023 18:00,DOTA2,TWITTER,N/A ,649,11,Photo,
2/23/2023 18:00,General ,FBPAGE,N/A ,22732,1226,Photo,5.393278198
2/23/2023 17:51,General ,TWITTER,Community Engagement ,11125,209,Video,1.878651685
2/23/2023 17:48,General ,TWITTER,Community Engagement ,32751,414,Photo,1.264083539
2/23/2023 17:00,General ,INSTAGRAM,Community Engagement ,11289,183,Video,1.621047037
2/23/2023 17:00,General ,TWITTER,Community Engagement ,45930,778,Photo,1.693881994
2/23/2023 16:15,General ,INSTAGRAM,Community Engagement ,18487,269,Video,1.45507654
2/23/2023 16:00,General ,TWITTER,Community Engagement ,11124,136,Video,1.222581805
2/23/2023 16:00,General ,FBPAGE,Community Engagement ,12904,787,Video,6.098884067
2/23/2023 15:00,General ,INSTAGRAM,Community Engagement ,13929,406,Photo,2.914782109
2/23/2023 15:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/23/2023 15:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/23/2023 15:00,General ,INSTAGRAM,N/A ,0,0,Text,#DIV/0!
2/23/2023 15:00,General ,TWITTER,Community Engagement ,10222,66,Photo,0.64566621
2/23/2023 15:00,DOTA2,TWITTER,N/A ,738,19,Photo,
2/23/2023 15:00,General ,FBPAGE,N/A ,36248,4111,Photo,11.34131538
2/23/2023 14:00,General ,TWITTER,Community Engagement ,13065,291,Photo,2.227324914
2/23/2023 12:56,General ,TWITTER,Community Engagement ,17046,241,Photo,1.413821424
2/23/2023 12:56,General ,FBPAGE,Community Engagement ,12985,3509,Photo,27.02348864
2/23/2023 12:54,DOTA2,TWITTER,Community Engagement ,5139,289,Photo,
2/23/2023 12:54,General ,FBPAGE,Community Engagement ,35875,9737,Photo,27.14146341
2/23/2023 12:01,General ,TWITTER,Community Engagement ,2378,57,Photo,2.396972246
2/23/2023 12:00,DOTA2,TWITTER,Community Engagement ,2417,139,Photo,
2/23/2023 11:59,General ,FBPAGE,Community Engagement ,35919,8386,Photo,23.34697514
2/23/2023 11:57,General ,TWITTER,Community Engagement ,11071,96,Photo,0.867130341
2/23/2023 11:49,DOTA2,TWITTER,Community Engagement ,1729,93,Photo,
2/23/2023 11:49,General ,FBPAGE,Community Engagement ,22833,2602,Photo,11.3957868
2/23/2023 11:21,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
2/23/2023 11:17,DOTA2,TWITTER,Community Engagement ,1173,92,Photo,
2/23/2023 11:17,General ,FBPAGE,Community Engagement ,25759,5646,Photo,21.91855274
2/23/2023 11:01,General ,FBPAGE,Community Engagement ,29415,3096,Photo,10.52524222
2/23/2023 11:01,General ,TWITTER,Community Engagement ,10115,106,Photo,1.047948591
2/23/2023 11:00,General ,INSTAGRAM,Evergreen ,29485,738,Video,2.502967611
2/23/2023 11:00,General ,TIKTOK_BUSINESS,Evergreen ,320,12,Video,3.75
2/23/2023 11:00,General ,YOUTUBE,Evergreen ,202,4,Video,1.98019802
2/23/2023 10:38,Content Creators,YOUTUBE,N/A ,150,9,Video,
2/23/2023 9:22,DOTA2,TWITTER,Community Engagement ,4362,228,Photo,
2/23/2023 9:22,General ,FBPAGE,Community Engagement ,35741,13742,Photo,38.44884027
